school_number,grade,charter,pass
241,Grade 4,0,0
241,Grade 4,0,0
241,Grade 4,0,0
241,Grade 4,0,0
241,Grade 4,0,0
241,Grade 4,0,0
241,Grade 4,0,0
241,Grade 4,0,0
241,Grade 4,0,0
241,Grade 4,0,0
241,Grade 4,0,0
241,Grade 4,0,0
241,Grade 4,0,0
241,Grade 4,0,0
241,Grade 4,0,0
241,Grade 4,0,0
241,Grade 4,0,0
241,Grade 4,0,0
241,Grade 4,0,0
241,Grade 4,0,0
241,Grade 4,0,0
241,Grade 5,0,1
241,Grade 5,0,1
241,Grade 5,0,1
241,Grade 5,0,1
241,Grade 5,0,1
241,Grade 5,0,1
241,Grade 5,0,1
241,Grade 5,0,1
241,Grade 5,0,1
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
241,Grade 5,0,0
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,1
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 3,0,0
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,1
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 4,0,0
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,1
242,Grade 5,0,0
242,Grade 5,0,0
242,Grade 5,0,0
242,Grade 5,0,0
242,Grade 5,0,0
242,Grade 5,0,0
242,Grade 5,0,0
242,Grade 5,0,0
242,Grade 5,0,0
242,Grade 5,0,0
242,Grade 5,0,0
242,Grade 5,0,0
242,Grade 5,0,0
242,Grade 5,0,0
242,Grade 5,0,0
242,Grade 5,0,0
242,Grade 5,0,0
242,Grade 5,0,0
242,Grade 5,0,0
242,Grade 5,0,0
242,Grade 5,0,0
242,Grade 5,0,0
242,Grade 5,0,0
242,Grade 5,0,0
242,Grade 5,0,0
242,Grade 5,0,0
242,Grade 5,0,0
242,Grade 5,0,0
242,Grade 5,0,0
242,Grade 5,0,0
242,Grade 5,0,0
242,Grade 5,0,0
242,Grade 5,0,0
242,Grade 5,0,0
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,1
243,Grade 3,0,0
243,Grade 3,0,0
243,Grade 3,0,0
243,Grade 3,0,0
243,Grade 3,0,0
243,Grade 3,0,0
243,Grade 3,0,0
243,Grade 3,0,0
243,Grade 3,0,0
243,Grade 3,0,0
243,Grade 3,0,0
243,Grade 3,0,0
243,Grade 3,0,0
243,Grade 3,0,0
243,Grade 3,0,0
243,Grade 3,0,0
243,Grade 3,0,0
243,Grade 3,0,0
243,Grade 3,0,0
243,Grade 3,0,0
243,Grade 3,0,0
243,Grade 3,0,0
243,Grade 3,0,0
243,Grade 3,0,0
243,Grade 3,0,0
243,Grade 3,0,0
243,Grade 3,0,0
243,Grade 3,0,0
243,Grade 3,0,0
243,Grade 3,0,0
243,Grade 3,0,0
243,Grade 4,0,1
243,Grade 4,0,1
243,Grade 4,0,1
243,Grade 4,0,1
243,Grade 4,0,1
243,Grade 4,0,1
243,Grade 4,0,1
243,Grade 4,0,1
243,Grade 4,0,1
243,Grade 4,0,1
243,Grade 4,0,1
243,Grade 4,0,1
243,Grade 4,0,1
243,Grade 4,0,1
243,Grade 4,0,1
243,Grade 4,0,1
243,Grade 4,0,1
243,Grade 4,0,1
243,Grade 4,0,1
243,Grade 4,0,1
243,Grade 4,0,1
243,Grade 4,0,1
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 4,0,0
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,1
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
243,Grade 5,0,0
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,1
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 3,0,0
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,1
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 4,0,0
245,Grade 5,0,1
245,Grade 5,0,1
245,Grade 5,0,1
245,Grade 5,0,1
245,Grade 5,0,1
245,Grade 5,0,1
245,Grade 5,0,1
245,Grade 5,0,1
245,Grade 5,0,1
245,Grade 5,0,1
245,Grade 5,0,1
245,Grade 5,0,1
245,Grade 5,0,1
245,Grade 5,0,1
245,Grade 5,0,1
245,Grade 5,0,1
245,Grade 5,0,1
245,Grade 5,0,1
245,Grade 5,0,1
245,Grade 5,0,1
245,Grade 5,0,1
245,Grade 5,0,1
245,Grade 5,0,1
245,Grade 5,0,1
245,Grade 5,0,1
245,Grade 5,0,1
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
245,Grade 5,0,0
246,Grade 3,0,1
246,Grade 3,0,1
246,Grade 3,0,1
246,Grade 3,0,1
246,Grade 3,0,1
246,Grade 3,0,1
246,Grade 3,0,1
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 3,0,0
246,Grade 4,0,1
246,Grade 4,0,1
246,Grade 4,0,1
246,Grade 4,0,1
246,Grade 4,0,1
246,Grade 4,0,1
246,Grade 4,0,1
246,Grade 4,0,1
246,Grade 4,0,1
246,Grade 4,0,1
246,Grade 4,0,1
246,Grade 4,0,1
246,Grade 4,0,1
246,Grade 4,0,1
246,Grade 4,0,1
246,Grade 4,0,1
246,Grade 4,0,1
246,Grade 4,0,0
246,Grade 4,0,0
246,Grade 4,0,0
246,Grade 4,0,0
246,Grade 4,0,0
246,Grade 4,0,0
246,Grade 4,0,0
246,Grade 4,0,0
246,Grade 4,0,0
246,Grade 4,0,0
246,Grade 4,0,0
246,Grade 4,0,0
246,Grade 4,0,0
246,Grade 4,0,0
246,Grade 4,0,0
246,Grade 4,0,0
246,Grade 4,0,0
246,Grade 4,0,0
246,Grade 4,0,0
246,Grade 4,0,0
246,Grade 4,0,0
246,Grade 4,0,0
246,Grade 4,0,0
246,Grade 4,0,0
246,Grade 4,0,0
246,Grade 4,0,0
246,Grade 4,0,0
246,Grade 4,0,0
246,Grade 4,0,0
246,Grade 4,0,0
246,Grade 4,0,0
246,Grade 4,0,0
246,Grade 5,0,1
246,Grade 5,0,1
246,Grade 5,0,1
246,Grade 5,0,1
246,Grade 5,0,1
246,Grade 5,0,1
246,Grade 5,0,1
246,Grade 5,0,1
246,Grade 5,0,1
246,Grade 5,0,1
246,Grade 5,0,1
246,Grade 5,0,1
246,Grade 5,0,1
246,Grade 5,0,1
246,Grade 5,0,1
246,Grade 5,0,1
246,Grade 5,0,1
246,Grade 5,0,1
246,Grade 5,0,1
246,Grade 5,0,1
246,Grade 5,0,1
246,Grade 5,0,1
246,Grade 5,0,1
246,Grade 5,0,1
246,Grade 5,0,0
246,Grade 5,0,0
246,Grade 5,0,0
246,Grade 5,0,0
246,Grade 5,0,0
246,Grade 5,0,0
246,Grade 5,0,0
246,Grade 5,0,0
246,Grade 5,0,0
246,Grade 5,0,0
246,Grade 5,0,0
246,Grade 5,0,0
246,Grade 5,0,0
246,Grade 5,0,0
246,Grade 5,0,0
246,Grade 5,0,0
246,Grade 5,0,0
246,Grade 5,0,0
246,Grade 5,0,0
246,Grade 5,0,0
246,Grade 5,0,0
246,Grade 5,0,0
246,Grade 5,0,0
246,Grade 5,0,0
246,Grade 5,0,0
246,Grade 5,0,0
246,Grade 5,0,0
246,Grade 5,0,0
246,Grade 5,0,0
246,Grade 5,0,0
246,Grade 5,0,0
246,Grade 5,0,0
246,Grade 5,0,0
246,Grade 5,0,0
246,Grade 5,0,0
247,Grade 3,0,1
247,Grade 3,0,1
247,Grade 3,0,1
247,Grade 3,0,1
247,Grade 3,0,1
247,Grade 3,0,1
247,Grade 3,0,1
247,Grade 3,0,1
247,Grade 3,0,1
247,Grade 3,0,1
247,Grade 3,0,1
247,Grade 3,0,1
247,Grade 3,0,1
247,Grade 3,0,1
247,Grade 3,0,1
247,Grade 3,0,1
247,Grade 3,0,1
247,Grade 3,0,1
247,Grade 3,0,1
247,Grade 3,0,1
247,Grade 3,0,1
247,Grade 3,0,1
247,Grade 3,0,1
247,Grade 3,0,1
